index,jobId,company,title,job,region,jobUrl,total_skill,total_skill_literal,reviewCount,average,salary,wlb,culture,possibility,management
1618,1179988,(주)디케이테크인,테스트 엔지니어 (QA),QA(Quality Assurance),경기,/companies/311572/job_postings/1179988/%ED%85%8C%EC%8A%A4%ED%8A%B8-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-qa/%EB%94%94%EC%BC%80%EC%9D%B4%ED%85%8C%ED%81%AC%EC%9D%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['JIRA'],JIRA,176,2.0,2.0,3.0,3.0,2.0,2.0
1619,1180014,엠게임(주),보안,네트워크/보안/운영,서울,/companies/63752/job_postings/1180014/%EB%B3%B4%EC%95%88/%EC%97%A0%EA%B2%8C%EC%9E%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['DB', 'Linux']",DB Linux,104,2.0,1.0,2.0,2.0,2.0,1.0
1624,1180051,트리노드(주),애니메이션 프로젝트 기획 PD,"기획, 방송연출/PD/감독",부산,/companies/350508/job_postings/1180051/%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EA%B8%B0%ED%9A%8D-pd/%ED%8A%B8%EB%A6%AC%EB%85%B8%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Photoshop'],Photoshop,90,2.0,2.0,2.0,2.0,1.0,1.0
1625,1180050,트리노드(주),애니메이션 프로젝트 컨셉 아티스트,"기획, 방송연출/PD/감독",부산,/companies/350508/job_postings/1180050/%EC%95%A0%EB%8B%88%EB%A9%94%EC%9D%B4%EC%85%98-%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-%EC%BB%A8%EC%85%89-%EC%95%84%ED%8B%B0%EC%8A%A4%ED%8A%B8/%ED%8A%B8%EB%A6%AC%EB%85%B8%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Photoshop', 'Illustrator']",Photoshop Illustrator,90,2.0,2.0,2.0,2.0,1.0,1.0
1641,1178442,잡플래닛 매칭서비스,국내 유명 OTT서비스 기업 - 보안 엔지니어,네트워크/보안/운영,서울,/companies/320559/job_postings/1178442/%EA%B5%AD%EB%82%B4-%EC%9C%A0%EB%AA%85-ott%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B8%B0%EC%97%85---%EB%B3%B4%EC%95%88-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD%EC%84%9C%EB%B9%84%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['DB', 'GCP', 'Linux', 'AWS']",DB GCP Linux AWS,1,5.0,4.0,2.0,5.0,4.0,5.0
1644,1177801,키튼플래닛(주),브러쉬몬스터 주니어 게임 기획자,"게임개발, 기획",경기,/companies/336310/job_postings/1177801/%EB%B8%8C%EB%9F%AC%EC%89%AC%EB%AA%AC%EC%8A%A4%ED%84%B0-%EC%A3%BC%EB%8B%88%EC%96%B4-%EA%B2%8C%EC%9E%84-%EA%B8%B0%ED%9A%8D%EC%9E%90/%ED%82%A4%ED%8A%BC%ED%94%8C%EB%9E%98%EB%8B%9B?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,9,3.0,3.0,3.0,3.0,3.0,2.0
1651,1175245,쿠팡(주),IT Operation Team Lead(쿠팡 Mega FC_대구),네트워크/보안/운영,대구,/companies/87444/job_postings/1175245/-it-operation-team-lead%EC%BF%A0%ED%8C%A1-mega-fc%EB%8C%80%EA%B5%AC/%EC%BF%A0%ED%8C%A1?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Go'],Go,2596,3.0,3.0,3.0,3.0,2.0,2.0
1652,1174220,(주)카카오모빌리티,내비 주행품질 R&D 엔지니어 영입,"QA(Quality Assurance), 데이터분석",경기,/companies/326438/job_postings/1174220/-%EB%82%B4%EB%B9%84-%EC%A3%BC%ED%96%89%ED%92%88%EC%A7%88-rd-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-%EC%98%81%EC%9E%85/%EC%B9%B4%EC%B9%B4%EC%98%A4%EB%AA%A8%EB%B9%8C%EB%A6%AC%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,37,3.0,3.0,4.0,4.0,3.0,3.0
1656,1161641,(주)쿡앱스,[쿡앱스] 게임 UA 마케팅,"시장조사/분석, 게임개발, 마케팅",경기,/companies/205979/job_postings/1161641/%EC%BF%A1%EC%95%B1%EC%8A%A4-%EA%B2%8C%EC%9E%84-ua-%EB%A7%88%EC%BC%80%ED%8C%85/%EC%BF%A1%EC%95%B1%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['App'],App,37,3.0,3.0,4.0,3.0,3.0,3.0
1658,1158710,(주)메쉬코리아,플랫폼본부 - Senior DBA,DBA(Database Admin.),서울,/companies/77590/job_postings/1158710/%ED%94%8C%EB%9E%AB%ED%8F%BC%EB%B3%B8%EB%B6%80---senior-dba/%EB%A9%94%EC%89%AC%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'PostgreSQL', 'Linux', 'AWS', 'MariaDB', 'DB']",MySQL PostgreSQL Linux AWS MariaDB DB,159,3.0,2.0,3.0,3.0,3.0,2.0
1659,1173880,(주)한국신용데이터,Network & IPS/FW Engineer,네트워크/보안/운영,서울,/companies/322151/job_postings/1173880/network--ipsfw-engineer/%ED%95%9C%EA%B5%AD%EC%8B%A0%EC%9A%A9%EB%8D%B0%EC%9D%B4%ED%84%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['GCP', 'AWS', 'Azure']",GCP AWS Azure,11,4.0,4.0,3.0,3.0,4.0,3.0
1660,1175398,핀다,Security Engineer,네트워크/보안/운영,서울,/companies/312220/job_postings/1175398/security-engineer/%ED%95%80%EB%8B%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Linux', 'AWS']",Linux AWS,7,4.0,3.0,3.0,4.0,4.0,4.0
1661,1168904,(주)파이디지털헬스케어,병원 서버 운영 경력사원 채용,"네트워크/보안/운영, 시스템엔지니어, 하드웨어엔지니어",서울,/companies/329846/job_postings/1168904/%EB%B3%91%EC%9B%90-%EC%84%9C%EB%B2%84-%EC%9A%B4%EC%98%81-%EA%B2%BD%EB%A0%A5%EC%82%AC%EC%9B%90-%EC%B1%84%EC%9A%A9/%ED%8C%8C%EC%9D%B4%EB%94%94%EC%A7%80%ED%84%B8%ED%97%AC%EC%8A%A4%EC%BC%80%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,19,1.0,2.0,2.0,1.0,2.0,1.0
1662,1157899,(주)그린카,서비스 기획,"프로젝트매니저, 기획",서울,/companies/91523/job_postings/1157899/%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B8%B0%ED%9A%8D/%EA%B7%B8%EB%A6%B0%EC%B9%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,77,2.0,2.0,3.0,2.0,2.0,2.0
1663,1173439,(주)넥슨코리아,[잡플래닛 매칭] 데이터플랫폼SRE팀(데이터베이스 엔지니어),DBA(Database Admin.),경기,/companies/83498/job_postings/1173439/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EB%8D%B0%EC%9D%B4%ED%84%B0%ED%94%8C%EB%9E%AB%ED%8F%BCsre%ED%8C%80%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EB%84%A5%EC%8A%A8%EC%BD%94%EB%A6%AC%EC%95%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['NoSQL', 'MySQL', 'PostgreSQL', 'AWS', 'GCP', 'DB']",NoSQL MySQL PostgreSQL AWS GCP DB,665,3.0,3.0,3.0,3.0,3.0,2.0
1664,765444,테라펀딩,테라펀딩_정보 보안 정책 담당,네트워크/보안/운영,서울,/companies/313558/job_postings/765444/%ED%85%8C%EB%9D%BC%ED%8E%80%EB%94%A9%EC%A0%95%EB%B3%B4-%EB%B3%B4%EC%95%88-%EC%A0%95%EC%B1%85-%EB%8B%B4%EB%8B%B9/%ED%85%8C%EB%9D%BC%ED%8E%80%EB%94%A9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,58,3.0,3.0,3.0,3.0,3.0,3.0
1665,765443,테라펀딩,테라펀딩_보안 기술 담당,네트워크/보안/운영,서울,/companies/313558/job_postings/765443/%ED%85%8C%EB%9D%BC%ED%8E%80%EB%94%A9%EB%B3%B4%EC%95%88-%EA%B8%B0%EC%88%A0-%EB%8B%B4%EB%8B%B9-/%ED%85%8C%EB%9D%BC%ED%8E%80%EB%94%A9?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['AWS'],AWS,58,3.0,3.0,3.0,3.0,3.0,3.0
1667,1167020,뤼이드(주),[AI] Data Analyst,"DBA(Database Admin.), 데이터분석, 소프트웨어엔지니어",전국,/companies/94714/job_postings/1167020/ai-data-analyst/%EB%A4%BC%EC%9D%B4%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Python', 'Data']",Python Data,53,3.0,3.0,3.0,3.0,3.0,3.0
1669,1175934,(주)킴스인더스트리,데이터베이스 신입 모집,"DBA(Database Admin.), 웹개발",대전,/companies/371599/job_postings/1175934/%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%8B%A0%EC%9E%85-%EB%AA%A8%EC%A7%91/%ED%82%B4%EC%8A%A4%EC%9D%B8%EB%8D%94%EC%8A%A4%ED%8A%B8%EB%A6%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['DB', 'MsSQL']",DB MsSQL,2,3.0,2.0,3.0,3.0,2.0,3.0
1672,1159530,(주)그린카,인프라 + DevOps,네트워크/보안/운영,전국,/companies/91523/job_postings/1159530/%EC%9D%B8%ED%94%84%EB%9D%BC--devops/%EA%B7%B8%EB%A6%B0%EC%B9%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['NoSQL', 'AWS', 'Docker']",NoSQL AWS Docker,77,2.0,2.0,3.0,2.0,2.0,2.0
1675,1176265,(주)아프리카티비,PC / 모바일 QA 및 서비스 개선,QA(Quality Assurance),경기,/companies/67144/job_postings/1176265/pc--%EB%AA%A8%EB%B0%94%EC%9D%BC-qa-%EB%B0%8F-%EC%84%9C%EB%B9%84%EC%8A%A4-%EA%B0%9C%EC%84%A0/%EC%95%84%ED%94%84%EB%A6%AC%EC%B9%B4%ED%8B%B0%EB%B9%84?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['IOS', 'Android']",IOS Android,242,2.0,2.0,2.0,2.0,2.0,2.0
1679,1176780,(주)와탭랩스,Pre-sales 엔지니어,네트워크/보안/운영,서울,/companies/311253/job_postings/1176780/pre-sales-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EC%99%80%ED%83%AD%EB%9E%A9%EC%8A%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['WAS'],WAS,8,4.0,4.0,4.0,4.0,4.0,4.0
1684,1172404,(주)밸런스히어로,QA ENGINEER,QA(Quality Assurance),서울,/companies/316087/job_postings/1172404/qa-engineer/%EB%B0%B8%EB%9F%B0%EC%8A%A4%ED%9E%88%EC%96%B4%EB%A1%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['JIRA', 'Android', 'App']",JIRA Android App,57,2.0,3.0,3.0,3.0,2.0,2.0
1686,1176496,(주)엑스투소프트,앱 기획자,기획,서울,/companies/327319/job_postings/1176496/%EC%95%B1-%EA%B8%B0%ED%9A%8D%EC%9E%90/%EC%97%91%EC%8A%A4%ED%88%AC%EC%86%8C%ED%94%84%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['JIRA', 'App']",JIRA App,24,3.0,3.0,3.0,3.0,3.0,3.0
1688,1174289,(주)이스트게임즈,1분기 MMORPG 3D 배경에셋 제작,"그래픽디자인, 게임개발",서울,/companies/319415/job_postings/1174289/1%EB%B6%84%EA%B8%B0-mmorpg-3d-%EB%B0%B0%EA%B2%BD%EC%97%90%EC%85%8B-%EC%A0%9C%EC%9E%91/%EC%9D%B4%EC%8A%A4%ED%8A%B8%EA%B2%8C%EC%9E%84%EC%A6%88?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Photoshop'],Photoshop,31,2.0,2.0,4.0,2.0,2.0,2.0
1697,1174038,(주)플레이하드,게임 아티스트,"게임개발, 그래픽디자인, 영상/모션디자인",서울,/companies/345413/job_postings/1174038/%EA%B2%8C%EC%9E%84-%EC%95%84%ED%8B%B0%EC%8A%A4%ED%8A%B8/%ED%94%8C%EB%A0%88%EC%9D%B4%ED%95%98%EB%93%9C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Illustrator', 'Unity3D']",Illustrator Unity3D,3,5.0,4.0,5.0,5.0,5.0,5.0
1708,1174523,에스지앤(주),기술지원 엔지니어,네트워크/보안/운영,서울,/companies/20657/job_postings/1174523/%EA%B8%B0%EC%88%A0%EC%A7%80%EC%9B%90-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EC%97%90%EC%8A%A4%EC%A7%80%EC%95%A4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'DB', 'Linux']",WEB DB Linux,13,2.0,2.0,2.0,2.0,3.0,1.0
1720,1165707,(주)스마일게이트스토브,"[잡플래닛 매칭] [인프라] NoSQL(MongoDB, Redis 등) 운영관리 및 기술 업무 담당",DBA(Database Admin.),경기,/companies/319879/job_postings/1165707/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%EC%9D%B8%ED%94%84%EB%9D%BC-nosqlmongodb-redis-%EB%93%B1-%EC%9A%B4%EC%98%81%EA%B4%80%EB%A6%AC-%EB%B0%8F-%EA%B8%B0%EC%88%A0-%EC%97%85%EB%AC%B4-%EB%8B%B4%EB%8B%B9/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Redis', 'NoSQL']",Redis NoSQL,90,2.0,3.0,2.0,2.0,2.0,1.0
1725,1166376,(주)스마일게이트스토브,[잡플래닛 매칭] 플랫폼기획 담당,기획,경기,/companies/319879/job_postings/1166376/%EC%9E%A1%ED%94%8C%EB%9E%98%EB%8B%9B-%EB%A7%A4%EC%B9%AD-%ED%94%8C%EB%9E%AB%ED%8F%BC%EA%B8%B0%ED%9A%8D-%EB%8B%B4%EB%8B%B9/%EC%8A%A4%EB%A7%88%EC%9D%BC%EA%B2%8C%EC%9D%B4%ED%8A%B8%EC%8A%A4%ED%86%A0%EB%B8%8C?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,90,2.0,3.0,2.0,2.0,2.0,1.0
1729,1172952,오픈오브젝트(주),QA,QA(Quality Assurance),서울,/companies/62232/job_postings/1172952/qa/%EC%98%A4%ED%94%88%EC%98%A4%EB%B8%8C%EC%A0%9D%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'jQuery', 'JavaScript']",WEB jQuery JavaScript,36,2.0,2.0,2.0,2.0,3.0,2.0
1738,1175216,(주)시프트업,[프로젝트 NIKKE : 디자이너] 시스템 기획,기획,서울,/companies/318337/job_postings/1175216/%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8-nikke--%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EA%B8%B0%ED%9A%8D/%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,12,3.0,3.0,2.0,3.0,3.0,3.0
1744,1176057,한우리아이티(주),Infra,네트워크/보안/운영,서울,/companies/48119/job_postings/1176057/infra/%ED%95%9C%EC%9A%B0%EB%A6%AC%EC%95%84%EC%9D%B4%ED%8B%B0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'Linux']",MySQL Linux,4,3.0,2.0,2.0,2.0,2.0,2.0
1746,1177127,마이뱅크(주),핀테크 서비스기획,"기획, 상품개발/기획/MD",서울,/companies/338078/job_postings/1177127/%ED%95%80%ED%85%8C%ED%81%AC-%EC%84%9C%EB%B9%84%EC%8A%A4%EA%B8%B0%ED%9A%8D/%EB%A7%88%EC%9D%B4%EB%B1%85%ED%81%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['WEB', 'App']",WEB App,3,4.0,3.0,4.0,3.0,4.0,3.0
1754,1172497,한국심트라(주),네트워크 엔지니어,네트워크/보안/운영,서울,/companies/257891/job_postings/1172497/%EB%84%A4%ED%8A%B8%EC%9B%8C%ED%81%AC-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4-/%ED%95%9C%EA%B5%AD%EC%8B%AC%ED%8A%B8%EB%9D%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C언어'],C언어,1,4.0,4.0,3.0,3.0,4.0,4.0
1757,1175215,(주)시프트업,[프로젝트NIKKE : 디자이너] 전투/레벨 기획,기획,전국,/companies/318337/job_postings/1175215/%ED%94%84%EB%A1%9C%EC%A0%9D%ED%8A%B8nikke--%EB%94%94%EC%9E%90%EC%9D%B4%EB%84%88-%EC%A0%84%ED%88%AC%EB%A0%88%EB%B2%A8-%EA%B8%B0%ED%9A%8D/%EC%8B%9C%ED%94%84%ED%8A%B8%EC%97%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Unity3D'],Unity3D,12,3.0,3.0,2.0,3.0,3.0,3.0
1768,1173993,스콥정보통신(주),기술지원,네트워크/보안/운영,서울,/companies/25363/job_postings/1173993/%EA%B8%B0%EC%88%A0%EC%A7%80%EC%9B%90/%EC%8A%A4%EC%BD%A5%EC%A0%95%EB%B3%B4%ED%86%B5%EC%8B%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,26,2.0,2.0,3.0,2.0,2.0,2.0
1772,1175312,오픈메이드컨설팅(주),DBA,DBA(Database Admin.),서울,/companies/275271/job_postings/1175312/dba/%EC%98%A4%ED%94%88%EB%A9%94%EC%9D%B4%EB%93%9C%EC%BB%A8%EC%84%A4%ED%8C%85?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,3,3.0,3.0,2.0,3.0,3.0,3.0
1778,1175817,지미디어(주),Technical Support,네트워크/보안/운영,서울,/companies/123680/job_postings/1175817/technical-support/%EC%A7%80%EB%AF%B8%EB%94%94%EC%96%B4?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,1,3.0,3.0,3.0,3.0,3.0,3.0
1779,1175503,싸이버테크(주),[System Management] 데이터베이스 시스템 관리,DBA(Database Admin.),광주,/companies/306975/job_postings/1175503/system-management-%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B2%A0%EC%9D%B4%EC%8A%A4-%EC%8B%9C%EC%8A%A4%ED%85%9C-%EA%B4%80%EB%A6%AC/%EC%8B%B8%EC%9D%B4%EB%B2%84%ED%85%8C%ED%81%AC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Oracle', 'DB', 'MsSQL']",Oracle DB MsSQL,1,3.0,3.0,3.0,3.0,3.0,3.0
1783,1174110,아이뱅크컨설턴츠(주),"ERP(SAP, Oracle)/Case Tool 전문가",ERP,서울,/companies/68096/job_postings/1174110/-erpsap-oraclecase-tool-%EC%A0%84%EB%AC%B8%EA%B0%80/%EC%95%84%EC%9D%B4%EB%B1%85%ED%81%AC%EC%BB%A8%EC%84%A4%ED%84%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Oracle'],Oracle,2,3.0,2.0,2.0,3.0,3.0,3.0
1784,1181635,엘지이노텍(주),[기판소재]AI/DX,"소프트웨어엔지니어, 전자/반도체",경북,/companies/19516/job_postings/1181635/%EA%B8%B0%ED%8C%90%EC%86%8C%EC%9E%ACaidx/%EC%97%98%EC%A7%80%EC%9D%B4%EB%85%B8%ED%85%8D?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['C쁠블'],C쁠블,1639,3.0,3.0,3.0,3.0,3.0,3.0
1785,1181676,지마켓(주),Data Architect,데이터분석,서울,/companies/95264/job_postings/1181676/data-architect/%EC%A7%80%EB%A7%88%EC%BC%93?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'NoSQL', 'Hadoop', 'PostgreSQL', 'Docker', 'Kubernetes', 'Oracle', 'Data', 'DB']",MySQL NoSQL Hadoop PostgreSQL Docker Kubernetes Oracle Data DB,4,3.0,3.0,3.0,3.0,3.0,3.0
1786,1181589,엘지이노텍(주),[생산기술] 검사AI,"소프트웨어엔지니어, 기계, 전자/반도체",경기,/companies/19516/job_postings/1181589/%EC%83%9D%EC%82%B0%EA%B8%B0%EC%88%A0-%EA%B2%80%EC%82%ACai/%EC%97%98%EC%A7%80%EC%9D%B4%EB%85%B8%ED%85%8D?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['TensorFlow', 'Python', 'Data', 'C언어', 'C쁠블']",TensorFlow Python Data C언어 C쁠블,1639,3.0,3.0,3.0,3.0,3.0,3.0
1787,1181886,리디(주),[리디 주식회사] 데이터 분석가,데이터분석,서울,/companies/89631/job_postings/1181886/-%EB%A6%AC%EB%94%94-%EC%A3%BC%EC%8B%9D%ED%9A%8C%EC%82%AC-%EB%8D%B0%EC%9D%B4%ED%84%B0-%EB%B6%84%EC%84%9D%EA%B0%80/%EB%A6%AC%EB%94%94?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Scala', 'Python']",Scala Python,149,3.0,3.0,2.0,3.0,3.0,3.0
1789,1181540,(주)엘지생활건강,Data Scientist,데이터분석,서울,/companies/63861/job_postings/1181540/data-scientist/%EC%97%98%EC%A7%80%EC%83%9D%ED%99%9C%EA%B1%B4%EA%B0%95?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,680,3.0,3.0,3.0,3.0,3.0,2.0
1790,1181539,(주)엘지생활건강,Data Engineer,데이터분석,서울,/companies/63861/job_postings/1181539/data-engineer/%EC%97%98%EC%A7%80%EC%83%9D%ED%99%9C%EA%B1%B4%EA%B0%95?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,680,3.0,3.0,3.0,3.0,3.0,2.0
1791,1181388,당진시청,2021 당진시 임기제공무원(빅데이터분석분야),데이터분석,충남,/companies/326044/job_postings/1181388/2021-%EB%8B%B9%EC%A7%84%EC%8B%9C-%EC%9E%84%EA%B8%B0%EC%A0%9C%EA%B3%B5%EB%AC%B4%EC%9B%90%EB%B9%85%EB%8D%B0%EC%9D%B4%ED%84%B0%EB%B6%84%EC%84%9D%EB%B6%84%EC%95%BC--/%EB%8B%B9%EC%A7%84%EC%8B%9C%EC%B2%AD?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Python'],Python,7,4.0,3.0,4.0,4.0,3.0,3.0
1792,1181256,(주)뷰노,IT자산관리 및 인프라 운영 담당자,"소프트웨어엔지니어, 시스템엔지니어, 하드웨어엔지니어",서울,/companies/329047/job_postings/1181256/it%EC%9E%90%EC%82%B0%EA%B4%80%EB%A6%AC-%EB%B0%8F-%EC%9D%B8%ED%94%84%EB%9D%BC-%EC%9A%B4%EC%98%81-%EB%8B%B4%EB%8B%B9%EC%9E%90/%EB%B7%B0%EB%85%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,18,4.0,4.0,4.0,4.0,4.0,4.0
1794,1181211,(주)코드스테이츠,Junior Data Scientist,데이터분석,서울,/companies/330950/job_postings/1181211/junior-data-scientist/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,14,4.0,3.0,3.0,4.0,4.0,3.0
1795,1181206,(주)코드스테이츠,VP at Data Analysis Bootcamp,데이터분석,서울,/companies/330950/job_postings/1181206/vp-at-data-analysis-bootcamp/%EC%BD%94%EB%93%9C%EC%8A%A4%ED%85%8C%EC%9D%B4%EC%B8%A0?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Data'],Data,14,4.0,3.0,3.0,4.0,4.0,3.0
1796,1180826,현대자동차(주),[AIRS] AI Research Engineer for Data Analytics,"데이터분석, 소프트웨어엔지니어",서울,/companies/1289/job_postings/1180826/airs-ai-research-engineer-for-data-analytics/%ED%98%84%EB%8C%80%EC%9E%90%EB%8F%99%EC%B0%A8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['ML', 'DL', 'Data']",ML DL Data,2095,3.0,4.0,3.0,3.0,3.0,3.0
1797,1181500,(주)게임빌컴투스플랫폼,데이터센터 엔지니어,"데이터분석, 시스템엔지니어",서울,/companies/321815/job_postings/1181500/%EB%8D%B0%EC%9D%B4%ED%84%B0%EC%84%BC%ED%84%B0-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EA%B2%8C%EC%9E%84%EB%B9%8C%EC%BB%B4%ED%88%AC%EC%8A%A4%ED%94%8C%EB%9E%AB%ED%8F%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['Linux'],Linux,40,2.0,3.0,3.0,2.0,3.0,2.0
1798,1181498,(주)게임빌컴투스플랫폼,DBA,데이터분석,서울,/companies/321815/job_postings/1181498/dba/%EA%B2%8C%EC%9E%84%EB%B9%8C%EC%BB%B4%ED%88%AC%EC%8A%A4%ED%94%8C%EB%9E%AB%ED%8F%BC?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['MySQL', 'NoSQL', 'Linux', 'MsSQL', 'Azure']",MySQL NoSQL Linux MsSQL Azure,40,2.0,3.0,3.0,2.0,3.0,2.0
1801,1181092,고영테크놀러지(주),[고영 베트남] 머신 비전 팀 - CI 엔지니어,소프트웨어엔지니어,해외,/companies/85475/job_postings/1181092/%EA%B3%A0%EC%98%81-%EB%B2%A0%ED%8A%B8%EB%82%A8-%EB%A8%B8%EC%8B%A0-%EB%B9%84%EC%A0%84-%ED%8C%80---ci-%EC%97%94%EC%A7%80%EB%8B%88%EC%96%B4/%EA%B3%A0%EC%98%81%ED%85%8C%ED%81%AC%EB%86%80%EB%9F%AC%EC%A7%80?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,"['Jenkins', 'Python']",Jenkins Python,187,2.0,3.0,2.0,2.0,3.0,2.0
1804,1180498,시스게이트(주),DBA (DATABASE ADMINISTRATOR),데이터분석,경기,/companies/92829/job_postings/1180498/dba-database-administrator/%EC%8B%9C%EC%8A%A4%EA%B2%8C%EC%9D%B4%ED%8A%B8?_rs_act=search&_rs_con=job%2Fsearch&_rs_element=search_result,['DB'],DB,94,2.0,1.0,2.0,2.0,2.0,2.0
